ID_FUNCAO_PT,Cod Programa Orçamentário,Título do Programa Orçamentário,ID_ACAO_PT,NO_ACAO_PT,ID_ANO_LANC,ID_MES_LANC,ID_GRUPO_DESPESA_NADE,NO_GRUPO_DESPESA_NADE,CO_ITEM_INFORMACAO,SALDORITEMINFORMAO,ID_PTRES,ID_UO,ID_IN_RESULTADO_LEI_CEOR,NO_IN_RESULTADO_LEI_CEOR
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,29,6521792,172418,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,34,3710000,204512,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,31,3710000,204512,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,17,2759058.34,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,29,2759058.34,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,17,1790669.31,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,17,1419260,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,29,1218500,172421,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,17,1218500,172421,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,29,1195774.8,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,17,1195774.8,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,29,1062762.39,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,31,1055468.18,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,31,990277.87,172418,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,34,990277.87,172418,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,34,984407.23,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,29,981260,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,17,928653.23,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,29,928653.23,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,17,891310.69,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,29,891310.69,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,17,797797.7,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,29,797797.7,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,31,796730.41,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,34,796730.41,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,17,777187.7,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,29,777187.7,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,31,760630.59,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,34,760630.59,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,17,752007.53,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,17,731917,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,29,731917,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2023,14,4,INVESTIMENTOS,16,727906.92,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,16,692000,172418,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,29,596588,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,17,596588,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,29,444713.17,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,17,444713.17,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,16,438000,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,17,433660.69,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,29,433660.69,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,31,426313.44,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,34,426313.44,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,16,405022.78,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,17,389508.03,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,29,389508.03,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,34,366888,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,31,366888,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,17,363308.99,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,34,356180,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,31,356180,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,29,346984.75,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,29,346872,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,17,346872,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,31,338997.76,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,17,329000,190184,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2020,14,4,INVESTIMENTOS,29,329000,190184,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,34,306045.26,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,29,303102,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,17,303102,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,34,296500,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,31,296500,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,29,296500,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2022,14,4,INVESTIMENTOS,17,296500,194308,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,16,294932.85,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,31,278886.65,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,34,276008.45,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,29,262272.27,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,17,262272.27,172429,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,29,240961,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,17,240961,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,34,220000,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,31,220000,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,31,220000,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2022,14,4,INVESTIMENTOS,34,220000,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,17,199515,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,29,199515,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,29,190240,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,17,190240,172427,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,29,186300,190195,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,17,186300,190195,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,17,110500,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2021,14,4,INVESTIMENTOS,29,110500,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,34,108416.97,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,31,108416.97,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,17,107360.36,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,29,107360.36,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,17,98585,190192,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,29,98585,190192,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,17,94484.85,172425,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,29,94484.85,172425,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,31,94484.85,172425,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2021,14,4,INVESTIMENTOS,34,94484.85,172425,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,31,93730.8,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,34,93730.8,172420,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,34,86872,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2021,14,4,INVESTIMENTOS,31,86872,172416,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,17,68801,172419,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,29,68801,172419,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2023,14,4,INVESTIMENTOS,29,68376.14,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2023,14,4,INVESTIMENTOS,29,45000,216167,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AG,DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS,2023,14,4,INVESTIMENTOS,17,45000,216167,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,17,32610.4,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,29,32610.4,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,34,32049.9,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,21AI,FUNCIONAMENTO E ATUALIZACAO DE INFRAESTRUTURAS E APLICACOES,2020,14,4,INVESTIMENTOS,31,32049.9,172426,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,31,24610.4,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2022,14,4,INVESTIMENTOS,34,24610.4,172430,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,31,18965,172409,24205,2,PRIMARIO DISCRICIONARIO
19,2207,PROGRAMA ESPACIAL BRASILEIRO,20VB,"PESQUISA, DESENVOLVIMENTO TECNOLOGICO E FORMACAO DE CAPITAL",2020,14,4,INVESTIMENTOS,34,18965,172409,24205,2,PRIMARIO DISCRICIONARIO
